project_id,project_name,sector,implementing_agency,approved_cost_cr,planned_commissioning_date,reported_completion_expenditure_cr,completion_date,financial_year,source_url
,"ARSIKERE-HASSAN-MANGALORE(GC),SWR",Railways,,186.16,1996-03-01,326.0,2006-04-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,THULENDI-PHULPUR PIPELINE PROJECT(GAIL),Petroleum,,220.0,2006-04-01,118.26,2006-05-31,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,TEHRI TR. SYSTEM(P.GRID),Power,,421.0,1999-03-01,844.5,2006-06-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,TALA-SILIGURI TRANSMISSION LINE (P.GRID),Power,,231.53,2004-10-01,263.95,2006-06-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,SYSTEM STRENGTHENING - IV OF SOUTHERN,Power,,101.94,2006-07-01,85.42,2006-06-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,KATRAJ REALIGNMENT (GQ) KM.825-KM.30 OF,Road Transport & Highways,,146.25,2005-02-01,177.56,2006-06-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,BELGAUM BYPASS (GQ) KM.515-KM.495 (NH-4),Road Transport & Highways,,115.9,2003-12-01,154.88,2006-06-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,KHARAGPUR-LAXMANNATH (GQ) KM.53.41-,Road Transport & Highways,,332.0,2004-03-01,419.98,2006-06-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,MUMBAI HIGH NORTH DEV(ONGCL),Petroleum,,2929.4,2005-12-01,3130.0,2006-07-31,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,"TARAPUR ATOMIC POWER PROJECT,",Atomic Energy,,3447.06,2007-01-01,5687.0,2006-08-31,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,KELARAS-MALANPUR PIPLINE (GAIL),Petroleum,,104.73,2006-07-01,70.17,2006-08-31,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,INTEGRATED PARA-XYLENE(IOCL),Petroleum,,4228.0,2005-08-01,3746.0,2006-08-31,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,PANIPAT REFINERY EXPANSION (IOCL),Petroleum,,3365.0,2005-01-01,3543.0,2006-08-31,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,KBPL CONVERSION TO CRUDE SERVICE &,Petroleum,,305.6,2004-08-01,298.3,2006-08-31,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,"NATIONAL INSTITUTE OF BIOLOGICALS, NOIDA",Health & Fw,,69.74,1998-09-01,234.72,2006-08-31,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,FG UNCHAHAR TPP STAGE-III (1X210MW)(NTPC),Power,,939.28,2006-09-01,682.58,2006-09-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,TECHNOLOGICAL UP_GRADATION OF TROMBAY-V,Fertilisers,,249.0,2006-06-01,192.72,2006-10-31,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,DULHASTI COMBINED TR.SYSTEM(P.GRID),Power,,567.05,2006-07-01,449.66,2006-10-31,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,SYSTEM STRENGTHENING IN NORTHERN REGION,Power,,143.29,2006-08-01,382.33,2006-10-31,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,DELHI METRO RAPID TRANSIT SYSTEM PH-I,Urban Development,,4860.0,2005-03-01,10246.14,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,MS QUALITY UPGRADATION FACILITIES AT,Petroleum,,390.0,2005-07-01,462.62,2006-12-31,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,VIJAYPUR-KOTA PIPELINE PROJECT (GAIL),Petroleum,,299.84,2006-12-01,117.33,2007-01-31,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,NORHEN REGION SYSTEM,Power,,247.78,2006-12-01,230.36,2007-01-31,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,CMTS(Ph-IV) (BSNL)(U.P EAST),Telecommunication,,379.86,2005-06-01,83.49,2007-01-31,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,TECHNOLOGY UPGRADATION OF BF-7 (SAIL),Steel,,170.41,2006-01-01,118.46,2007-02-28,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,SYSTEM STRENGTHENING IN EASTERN REGION,Power,,247.91,2006-05-01,407.65,2007-02-28,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,JAGOTI-PAITHAMPUR PIPLINE (GAIL),Petroleum,,194.82,2006-10-01,89.89,2007-03-31,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,TEHRI DAM & H.P.P.(THDCL),Power,,2963.66,1999-03-01,8030.54,2007-03-31,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,DULHASTI HYDROELECTRIC PROJECT(NHPC),Power,,183.45,1990-11-01,4960.41,2007-03-31,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,DHANKUNI-KOLAGHAT (GQ) KM.17.6-KM.72 (NH-6),Road Transport & Highways,,393.0,2004-03-01,530.17,2007-03-31,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,J&K CMTS PHASE IV (SRINAGAR) (BSNL),Telecommunication,,109.57,2005-03-01,42.89,2007-03-31,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,RIVER REGULATORY MEASURE FOR THE IMPRT. OF,Shipping & Ports,,350.84,2003-12-01,6.38,2006-06-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,GSM EXPANSION Ph.IV (B) (BSNL) (NE-I & II),Telecommunication,,109.02,2005-12-01,22.85,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,JAGOTI-PAITHAMPUR PIPLINE 01/2005,Petroleum,,194.82,2006-10-01,151.19,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,DULHASTI HYDROELECTRIC 11/1982,Power,,183.45,1990-11-01,4982.62,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,TEHRI DAM & H.P.P.(THDCL) 03/1994,Power,,2963.66,1999-03-01,6672.88,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,DHANKUNI-KOLAGHAT (GQ) 04/2000,Road Transport & Highways,,393.0,2004-03-01,393.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,J&K CMTS PHASE IV (SRINAGAR) 01/2004,Telecommunication,,109.57,2005-03-01,109.57,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,Development of Bailadila Iron Ore project 01/2003,Steel,,295.89,2009-10-01,295.89,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,REBUILDING OF COKE OVEN BATTERY 03/2007,Steel,,416.5,2009-09-01,416.5,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,"Hyderabad-Banglore Section, Km.376-Km.",Road Transport & Highways,,418.0,2003-12-01,205.92,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,"Hyderabad-Banglore Section, Km.211- Km.",Road Transport & Highways,,251.0,2003-12-01,194.8,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,"Hyderabad-Banglore Section, Km.418- 12/2003",Road Transport & Highways,,243.64,2009-08-01,243.64,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,"Hyderabad-Banglore Section, Km.336-km.",Road Transport & Highways,,376.0,2003-12-01,243.38,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,"Hyderabad-Banglore Section, Km.293.4-",Road Transport & Highways,,336.0,2003-12-01,239.19,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,"Hyderabad-Banglore Section, Km.251-293.",Road Transport & Highways,,4.0,2003-12-01,208.46,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,NEW URANIUM ORE PROCESSING 343.26,Atomic Energy,,343.26,2006-06-01,3.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,POOTKI BALIHARI UG 199.87,Coal,,182.6,1994-03-01,3.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,REBUILDING OFCOKE OVEN 112.39,Steel,,112.39,2005-12-01,4.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,BLOOM CASTER(SAIL) 271.41,Steel,,271.41,2006-05-01,3.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,PARADIP-HALDIA CRUDE OIL 1178.00,Petroleum,,1140.0,2006-03-01,4.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,AUGMENTATION OF MUNDRA- 205.00,Pipline System,,205.0,2008-03-01,3.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,PANIPAT-JALANDHAR LPG 186.72,Panipat Line,,186.72,2008-08-01,5.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,KOYALI-RATLAM PRODUCT 224.69,Pipeline,,181.78,2006-12-01,8.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,EXPANSION OF PANIPAT 806.00,Pipline,,806.0,2008-03-01,11.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,ADDITIONAL DEVELOPMENT OF 910.53,Pipline,,910.53,2006-12-01,4.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,"DEVELOPMENT OF SB-11, 245.33",Pipline,,245.33,2007-05-01,5.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,IOR LAKWA-LAKHMANI 345.10,Bassein Field,,429.38,2007-03-01,3.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,C2-C3 & LPG RECOVERY FROM 900.92,Bassein Field,,1493.49,2006-06-01,5.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,ADDITIONAL DEVELOPMENT 569.07,Lng At Dahej,,569.07,2007-04-01,4.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,LOWER SUBANSIRI HYDRO 6285.33,Power,,6285.33,2010-09-01,9.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,"TEHRI PUMPED STORAGE PLANT, 1657.00",Power,,1657.0,2010-07-01,7.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,KOTESHWAR HYDRO ELECTRIC 1301.56,Power,,1301.56,2005-04-01,4.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,EASTERN REGION 975.96,Power,,975.96,2009-10-01,9.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,NORTHERN REGION SYSTEM 271.80,Power,,281.38,2006-07-01,3.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,SIPAT TRANSMISSION SYSTEM 1454.79,Power,,1997.75,2007-02-01,4.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,SYSTEM STRENGTENING 109.95,Power,,109.95,2009-05-01,6.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,UPGR. OF TRANSFER CAPACITY 118.33,Scheme In Roorkee Area,,118.33,2008-04-01,6.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,VINDHYACHAL-KORBA (P.GRID) 164.02,Of Talcher Kolar Hvdc,,222.0,2007-02-01,3.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,KAHALGAON-II(PHASE-I) 1771.93,Of Talcher Kolar Hvdc,,2967.85,2007-10-01,7.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,SYSTEM STRENGTHENING-VII OF 279.30,Of Talcher Kolar Hvdc,,279.3,2009-07-01,3.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,LUMDING-SILCHAR- 648.00,Railways,,1676.31,2009-03-01,3.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,VIRAMGAM-BHILDI 155.66 119.75 -NA- 02/,Migrendisa-Ditokcherra,,2009.0,2009-03-01,1.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,MUZAFFARPUR-SITAMARHI 100.00 210.79 -NA- 03/,Migrendisa-Ditokcherra,,2007.0,2008-01-01,10.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,AMBALA-MORADABAD 152.21,Migrendisa-Ditokcherra,,222.96,1998-03-01,3.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,BARACHATTI-GORHAR (GQ) 452.71,Road Transport & Highways,,452.71,2005-03-01,3.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,"GORHAR-BARWA ADDA, KM.320- 399.75",Road Transport & Highways,,399.75,2005-03-01,3.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,KANCHIPURAM-POONAMALEE 211.00,Road Transport & Highways,,211.0,2003-12-01,3.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,ALLAHABAD BYPASS 440.93,Road Transport & Highways,,440.93,2006-12-01,6.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,"VARANASI-MOHANIA, KM.317- 467.93",Road Transport & Highways,,467.93,2005-03-01,3.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,BELGAUM-DHARWAD (GQ) 279.00,Road Transport & Highways,,279.0,2004-02-01,3.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,"CHITRADURGA-SIRA, KM.189- 304.00",Road Transport & Highways,,304.0,2004-08-01,3.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,LAXMANNATH-BALESHWAR 272.00,Road Transport & Highways,,272.0,2003-12-01,3.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,"SRIKAKULAM - CHAMPAWATI, 171.97",Road Transport & Highways,,171.97,2004-02-01,3.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,"SASARAM-DEHRI-ON-SONE, 221.87",Road Transport & Highways,,221.87,2005-03-01,3.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,AURANGABAD-BARACHATTI 320.42,Road Transport & Highways,,320.42,2005-03-01,3.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,IMPLEMENTATION AND 160.00,Telecommunication,,135.0,2006-06-01,3.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,"JHARKHAND CMTS, PHASE-IV 134.85",Technology Intellingent,,134.85,2005-11-01,3.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,"GSM NETWORK EXPANSION, PH- 428.00",Technology Intellingent,,428.0,2005-06-01,3.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,"PROJECT-3 OF NIB-II, 250.00",Technology Intellingent,,250.0,2005-12-01,3.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,"PROJECT-1 OF NIB-II, 250.00",Implementation And,,250.0,2006-05-01,4.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,GSM BASED NETWORK 650.42,Implementation And,,650.42,2006-06-01,3.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,"GSM NETWORK EXPANSION, PH- 170.88",Implementation And,,170.88,2005-06-01,3.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,"GSM NETWORK EXPANSION, PH- 359.07",Implementation And,,359.07,2005-06-01,3.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,"GSM NETWORK EXPANSION, PH- 164.06",Implementation And,,164.06,2005-12-01,3.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,"GSM NETWORK EXPANSION, PH- 508.63",Implementation And,,508.63,2005-06-01,3.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,"GSM NETWORK EXPANSION, PH- 448.91",Implementation And,,448.91,2005-06-01,3.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,"GSM EXPANSION, PH-IV (B) 1174.75",Implementation And,,1174.75,2006-03-01,3.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,"KARNATAKA CMTS, PHASE-IV 373.46",Implementation And,,260.0,2005-06-01,3.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,"GSM NETWORK EXPANSION, PH- 453.85",Implementation And,,453.85,2005-06-01,3.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,GSM EXPANSION Ph.IV (B) (BSNL) 174.00,Implementation And,,174.0,2006-03-01,3.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
,GSM BASED NETWORK 647.69,Implementation And,,350.0,2005-06-01,3.0,2006-11-30,2006-07,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=1214&path=Content/ArchiveReport/flash/2006-07/MonthlyFR_mar_2007.pdf
